id,Pozo,Yacimiento,Base,Tope,Formacion,Miembro,Caudal,Reservas,Espesor_bruto,Espesor_neto,Porosidad,Saturacion_agua,Permeabilidad_ajustada,Permeabilidad_timur,Indice_hidrocarburos,Gradiente_inicial,Gradiente_actual,Viscosidad_petroleo,Factor_volumetrico_petroleo,Compresibilidad_fluidos,API,Area_drenaje,YEAR,b,D,hasrq,Caudal_formula,Permeabilidad
101,Pozo_81,Yacimiento_1,4620,4500,Formacion_7,Miembro_101,4.724357322,2.408980867,120,21,0.091,0.599,0.069616,0.161806709,0.766311,0.45,0.3,0.904441413,1.13068132,4.68E-06,38,3.788233519,2015,1.4,0.3,1,8.981978523,0.152
102,Pozo_81,Yacimiento_1,3535,3475,Formacion_0,Miembro_101,7.52882036,3.838995013,60,15.5,0.087,0.581,0.1145,0.141123874,0.5650215,0.42,0.42,0.554561133,1.324611537,5.85E-06,35,8.953554179,2015,1.4,0.3,1,14.60793864,0.25
103,Pozo_81,Yacimiento_1,2780,2670,Formacion_0,Miembro_101,6.651263691,4.238384615,110,19,0.135,0.51,0.22,1.265890887,1.25685,0.42,0.3,0.858615726,1.230682448,7.20E-06,35,4.351608025,2015,1.4,0.3,1,5.626297188,0.18
104,Pozo_82,Yacimiento_1,4630,4495,Formacion_7,Miembro_53,41.24329197,16.68566366,135,62,0.09,0.555,0.1351,0.179534997,2.4831,0.45,0.22,0.318690549,1.177735762,3.54E-05,39,7.209849806,2015,1.28,0.4,1,172.1371709,0.7
105,Pozo_82,Yacimiento_1,4400,4313,Formacion_7,Miembro_53,1.167620554,0.180557838,87,32.5,0.096,0.578,0.003088,0.219890159,1.31664,0.45,0.22,0.332098603,1.169892877,3.67E-05,39,0.210986922,2015,1.28,0.4,1,3.545851921,0.016
106,Pozo_82,Yacimiento_1,4264,4191,Formacion_7,Miembro_53,4.214858935,1.364512537,73,32.5,0.112,0.596,0.020458,0.407506767,1.47056,0.45,0.22,0.341085465,1.165001861,3.75E-05,39,1.159111135,2015,1.28,0.4,1,15.98276369,0.106
107,Pozo_82,Yacimiento_1,3528,3395,Formacion_0,Miembro_4,9.047847935,4.330833128,133,20,0.133,0.635,0.14757919,0.764659017,0.9709,0.43,0.38,0.587471575,1.306134134,5.47E-06,35,4.870734449,2015,1.28,0.4,1,38.32112199,0.764659017
108,Pozo_82,Yacimiento_1,1103,1063,Formacion_16,Miembro_92,0.950570399,0.188120308,40,16,0.16,0.621,0.347992654,1.803070748,0.97024,0.43,0.4,1.530266432,1.171276647,3.72E-06,36,0.230555967,2015,1.28,0.4,1,4.479516616,1.803070748
109,Pozo_83,Yacimiento_1,5110,4990,Formacion_11,Miembro_101,4.198691878,1.822912684,120,28,0.102,0.525,0.066121667,0.348008774,1.3566,0.47,0.2,0.866950275,1.131081987,1.41E-05,35,1.465497123,2015,1.4,0.35,1,17.08454274,0.348008774
110,Pozo_83,Yacimiento_1,4395,4330,Formacion_7,Miembro_101,3.277788138,1.725819345,65,32.5,0.088,0.49,0.039641789,0.208640993,1.4586,0.45,0.135,0.424200503,1.118234732,2.31E-05,39,1.329168353,2015,1.4,0.35,1,13.30548141,0.208640993
111,Pozo_83,Yacimiento_1,4290,4220,Formacion_7,Miembro_101,4.119795432,2.382855649,70,38.5,0.091,0.497,0.044657149,0.235037627,1.7622605,0.45,0.135,0.433116963,1.115696881,2.34E-05,39,1.493446506,2015,1.4,0.35,1,16.76858817,0.235037627
112,Pozo_83,Yacimiento_1,4125,4015,Formacion_7,Miembro_101,8.251959846,3.958014177,110,48,0.103,0.473,0.085032149,0.447537624,2.605488,0.45,0.135,0.449329905,1.111344135,2.43E-05,39,1.567926813,2015,1.4,0.35,1,34.23330294,0.447537624
113,Pozo_83,Yacimiento_1,3100,2920,Formacion_0,Miembro_101,5.468224135,2.622808285,180,49.5,0.107,0.499,0.090346051,0.475505533,2.6535465,0.43,0.2,0.942810651,1.205962382,2.29E-05,36,1.099203278,2015,1.4,0.35,1,22.0885361,0.475505533
114,Pozo_90,Yacimiento_1,4854,4744,Formacion_11,Miembro_101,4.012743837,3.024211465,110,19.5,0.108,0.619,0.12,0.321922455,0.802386,0.45,0.25,0.968061541,1.134887533,3.82E-06,33,4.441526685,2015,1.6,0.2,1,4.745709861,0.12
115,Pozo_90,Yacimiento_1,2521,2470,Formacion_0,Miembro_101,4.79399121,3.238424071,51,14.5,0.134,0.542,0.45,1.084752311,0.889894,0.45,0.25,1.19440681,1.19967459,2.13E-05,33,3.356434371,2015,1.6,0.2,1,5.678710754,0.45
116,Pozo_90,Yacimiento_1,4707,4579,Formacion_11,Miembro_101,7.774494096,4.964687252,128,40.5,0.114,0.597,0.12,0.439036602,1.860651,0.45,0.25,1.009965953,1.133134256,3.85E-06,33,3.15444669,2015,1.6,0.2,1,9.206340302,0.12
117,Pozo_90,Yacimiento_1,4320,4222,Formacion_7,Miembro_101,13.13496076,7.262549207,98,37.5,0.084,0.493,0.2,0.167958917,1.59705,0.45,0.18,0.559537729,1.124002955,1.83E-05,33,5.366588526,2015,1.6,0.2,1,15.43290311,0.2
118,Pozo_90,Yacimiento_1,4173,4027,Formacion_7,Miembro_101,17.28381009,9.55652046,146,53,0.09,0.541,0.2,0.188947241,2.18943,0.45,0.18,0.582233192,1.119597572,1.85E-05,33,5.039820247,2015,1.6,0.2,1,20.34554716,0.2
119,Pozo_93,Yacimiento_1,5075,4965,Formacion_11,Miembro_101,6.997500904,4.299902589,110,35,0.107,0.605,0.135,0.32347887,1.479275,0.45,0.2,0.873218318,1.130789763,1.39E-05,35,3.420984899,2015,1.3,0.2,1,8.814375637,0.15
120,Pozo_93,Yacimiento_1,1860,1830,Formacion_0,Miembro_101,7.794981315,3.224074629,30,11,0.105,0.482,0.72,0.469036763,0.59829,0.45,0.45,0.854885157,1.221870928,5.97E-06,38,6.197443111,2015,1.3,0.2,1,9.5564291,0.8
121,Pozo_93,Yacimiento_1,4385,4285,Formacion_7,Miembro_101,15.37471615,8.062610483,100,37.5,0.115,0.543,0.36,0.551491576,1.9708125,0.45,0.17,0.753623119,1.114266201,1.88E-05,38,4.242555183,2015,1.3,0.2,1,19.12837392,0.4
122,Pozo_93,Yacimiento_1,4520,4425,Formacion_7,Miembro_101,15.67818805,8.221753309,95,36.5,0.101,0.509,0.36,0.354524721,1.8100715,0.45,0.17,0.729543131,1.117762708,1.85E-05,38,4.868623284,2015,1.3,0.2,1,19.47344506,0.4
123,Pozo_93,Yacimiento_1,2395,2285,Formacion_0,Miembro_101,20.17701087,7.328213154,110,29,0.106,0.455,0.45,0.54877088,1.67533,0.45,0.45,0.691551233,1.256287183,6.63E-06,38,5.368551088,2015,1.3,0.2,1,24.81155101,0.5
124,Pozo_93,Yacimiento_1,2250,2090,Formacion_0,Miembro_101,26.97760272,9.798162096,160,44,0.108,0.425,0.45,0.682896219,2.7324,0.45,0.45,0.740476085,1.244131746,6.67E-06,38,4.446978295,2015,1.3,0.2,1,33.20065833,0.5
125,Pozo_94,Yacimiento_1,4975,4895,Formacion_11,Miembro_101,8.680369355,6.347569609,80,39,0.132,0.465,0.1376,1.379391152,2.75418,0.47,0.16,1.005612772,1.122947397,4.22E-05,35,2.764109246,2015,1.6,0.2,1,11.75153203,0.2
126,Pozo_94,Yacimiento_1,4835,4730,Formacion_11,Miembro_101,5.608532732,4.101271555,105,27.5,0.11,0.608,0.1376,0.361733475,1.1858,0.47,0.16,1.043486973,1.121721787,4.30E-05,35,4.176986606,2015,1.6,0.2,1,7.604212171,0.2
127,Pozo_94,Yacimiento_1,4250,4155,Formacion_7,Miembro_101,13.1422193,8.129479735,95,46,0.119,0.519,0.236854501,0.701681391,2.632994,0.45,0.14,0.789445648,1.099044057,2.24E-05,39,3.193270193,2015,1.6,0.2,1,18.07674167,0.344265264
128,Pozo_94,Yacimiento_1,4130,4080,Formacion_7,Miembro_101,4.788787786,2.962235857,50,17.5,0.115,0.526,0.236854501,0.587715377,0.953925,0.45,0.14,0.807825269,1.096908509,2.27E-05,39,3.219631304,2015,1.6,0.2,1,6.58630714,0.344265264
129,Pozo_94,Yacimiento_1,4000,3880,Formacion_7,Miembro_101,7.048093627,4.359791371,120,28,0.112,0.603,0.23392,0.398100497,1.244992,0.45,0.14,0.840694062,1.093305978,2.31E-05,39,3.583487191,2015,1.6,0.2,1,9.690065013,0.34
130,Pozo_99,Yacimiento_1,4560,4435,Formacion_7,Miembro_101,20.49964177,12.46881401,125,57.5,0.101,0.562,0.196,0.290810081,2.543685,0.45,0.22,1.089417032,1.120579812,1.37E-05,33,5.821793836,2015,1.65,0.3,1,20.84118184,0.2
131,Pozo_99,Yacimiento_1,4400,4320,Formacion_7,Miembro_101,9.518257892,6.15543795,80,20,0.09,0.503,0.294,0.21857431,0.8946,0.45,0.207,1.025628663,1.118416256,1.59E-05,33,8.098755325,2015,1.65,0.3,1,9.679640197,0.3
132,Pozo_99,Yacimiento_1,4270,4205,Formacion_7,Miembro_101,16.65504216,10.77078177,65,35.5,0.106,0.435,0.294,0.600392609,2.126095,0.45,0.21,1.051854212,1.116437963,1.63E-05,33,6.019320102,2015,1.65,0.3,1,16.93586581,0.3
133,Pozo_99,Yacimiento_1,2265,2240,Formacion_0,Miembro_101,10.64361477,5.443353531,25,20,0.13,0.42,0.3136,1.580957567,1.508,0.45,0.28,0.649437548,1.228135551,2.37E-05,43,4.476900334,2015,1.65,0.3,1,10.82378738,0.32
134,Pozo_166,Yacimiento_6,3310,3210,Formacion_5,Miembro_13,18.28407116,13.42472358,100,33.5,0.11,0.446,0.626799161,0.672242772,2.04149,0.45,0.25,1.237379512,1.118356244,3.81E-06,31,7.449451833,2015,1.8,0.25,1,19.44585404,0.672242772
135,Pozo_166,Yacimiento_6,3015,2960,Formacion_5,Miembro_71,10.37536785,7.617912017,55,18,0.12,0.534,0.783674027,0.687674647,1.00656,0.45,0.25,1.320030965,1.115928716,3.59E-06,31,8.18973127,2015,1.8,0.25,1,9.247076774,0.687674647
136,Pozo_166,Yacimiento_6,2920,2820,Formacion_5,Miembro_71,13.00399896,9.547933275,100,26.5,0.121,0.574,0.703480931,0.617305134,1.365969,0.45,0.25,1.359023757,1.114891354,3.50E-06,31,7.559991945,2015,1.8,0.25,1,11.59274098,0.617305134
137,Pozo_166,Yacimiento_6,1260,1190,Formacion_2,Miembro_101,6.467809755,4.276446223,70,22.5,0.117,0.527,0.85068292,0.6316327,1.2451725,0.45,0.42,2.076345856,1.171211793,3.44E-06,31,4.33664728,2015,1.8,0.25,1,4.985421618,0.6316327
138,Pozo_167,Yacimiento_1,4870,4780,Formacion_7,Miembro_53,9.589548835,4.292983593,90,25.5,0.111,0.525,0.204330633,0.504859513,1.3444875,0.45,0.2,0.754669618,1.092490062,1.50E-05,35,3.329926467,2015,1.3,0.36,1,15.95357159,0.364876131
139,Pozo_167,Yacimiento_1,4720,4650,Formacion_7,Miembro_53,6.002859996,2.68731928,70,16.875,0.106,0.558,0.204330633,0.364876131,0.7906275,0.45,0.2,0.777217064,1.089904048,1.52E-05,35,3.536908445,2015,1.3,0.36,1,9.985958135,0.364876131
140,Pozo_167,Yacimiento_1,3990,3890,Formacion_7,Miembro_53,4.325535182,1.936425987,100,17.625,0.102,0.534,0.188371117,0.336376995,0.8377515,0.45,0.2,0.921009776,1.076263966,1.71E-05,35,2.451102686,2015,1.3,0.36,1,7.174722978,0.336376995
141,Pozo_167,Yacimiento_1,3230,3160,Formacion_0,Miembro_53,7.971948488,3.56882734,70,19,0.106,0.503,0.251458261,0.44903261,1.000958,0.45,0.34,0.828281685,1.256146652,5.78E-06,32,3.316694821,2015,1.3,0.36,1,13.34050902,0.44903261
142,Pozo_167,Yacimiento_1,2750,2730,Formacion_0,Miembro_4,4.486268468,2.008381964,20,14,0.114,0.471,0.251458261,0.705354719,0.844284,0.45,0.34,0.9630265,1.234946465,5.71E-06,32,2.283265272,2015,1.3,0.36,1,7.497625543,0.44903261
143,Pozo_168,Yacimiento_1,4480,4410,Formacion_7,Miembro_53,13.69473253,8.064857765,70,26.5,0.1,0.516,0.212268,0.330193592,1.2826,0.45,0.2,0.760970248,1.087384288,9.43E-05,36,8.597033394,2015,1.54,0.3,1,13.04973023,0.2
144,Pozo_168,Yacimiento_1,4360,4300,Formacion_7,Miembro_53,7.448219881,4.386272883,60,18,0.112,0.52,0.1645077,0.53532886,0.96768,0.45,0.2,0.780460299,1.085216328,9.66E-05,36,6.225431037,2015,1.54,0.3,1,7.104966821,0.155
145,Pozo_168,Yacimiento_1,4260,4110,Formacion_7,Miembro_53,6.034439596,3.553694599,150,20,0.112,0.547,0.11568606,0.483785326,1.01472,0.45,0.2,0.806365529,1.082490611,9.97E-05,36,4.925579162,2015,1.54,0.3,1,5.764114933,0.109
146,Pozo_169,Yacimiento_1,4450,4380,Formacion_5,Miembro_40,20.27307482,11.4682851,70,16.5,0.107,0.574,0.43875,0.359362604,0.752103,0.45,0.35,0.76956097,1.144594964,2.96E-05,32,18.48070408,2015,1.6,0.35,1,23.65609877,0.45
147,Pozo_169,Yacimiento_1,4210,4160,Formacion_7,Miembro_53,56.08509159,31.72680147,50,11,0.128,0.32,1.1895,2.543852665,0.95744,0.45,0.45,0.554709663,1.146884915,3.69E-05,36,39.5580394,2015,1.6,0.35,1,64.37246545,1.22
148,Pozo_169,Yacimiento_1,4110,4070,Formacion_7,Miembro_53,27.75018732,15.05739021,40,24,0.119,0.425,0.4095,1.046397792,1.6422,0.42,0.3,0.663503251,1.110597041,5.35E-05,36,11.06721512,2015,1.6,0.35,1,32.74117938,0.42
149,Pozo_170,Yacimiento_6,4400,4320,Formacion_11,Miembro_2,7.60016229,5.281153295,80,29,0.102,0.517,0.0912,0.358862199,1.428714,0.47,0.33,1.222999878,1.137938746,1.06E-05,30,4.227021611,2015,1.7,0.25,1,11.91179277,0.16
150,Pozo_170,Yacimiento_6,4265,4200,Formacion_11,Miembro_2,3.286599325,2.283771608,65,13.5,0.09,0.51,0.0912,0.212615408,0.59535,0.47,0.33,1.274931538,1.136237809,1.08E-05,30,4.517357401,2015,1.7,0.25,1,5.152848806,0.16
151,Pozo_170,Yacimiento_6,3890,3830,Formacion_11,Miembro_101,6.406698007,4.451846289,60,31,0.106,0.478,0.0912,0.497230841,1.715292,0.47,0.33,1.449504949,1.131301934,1.15E-05,30,3.080311188,2015,1.7,0.25,1,9.976332163,0.16
152,Pozo_170,Yacimiento_6,2950,2915,Formacion_7,Miembro_101,4.963988366,3.449345226,35,13,0.114,0.547,0.0855,0.522967545,0.671346,0.45,0.3,0.603047578,1.128794008,6.12E-05,33,5.156465206,2015,1.7,0.25,1,7.572423138,0.15
153,Pozo_170,Yacimiento_6,2640,2575,Formacion_3,Miembro_101,3.448185178,2.396053376,65,17,0.112,0.562,0.114,0.458305124,0.833952,0.45,0.3,1.023336629,1.219152378,1.80E-05,33,2.950600472,2015,1.7,0.25,1,5.40135648,0.2
154,Pozo_172,Yacimiento_1,4436,4383,Formacion_7,Miembro_53,1.551707049,0.544271911,53,16,0.108,0.585,0.01686812,0.360429921,0.71712,0.45,0.23,0.620642897,1.100894125,6.34E-05,38,0.907018828,2015,1.3,0.4,1,16.71239802,0.360429921
155,Pozo_172,Yacimiento_1,4340,4315,Formacion_7,Miembro_53,2.356423172,0.985539525,25,18.5,0.113,0.557,0.02270642,0.485179905,0.9260915,0.45,0.23,0.631727297,1.099033108,8.46E-05,38,1.298225852,2015,1.3,0.4,1,25.23404043,0.485179905
156,Pozo_172,Yacimiento_1,4227,4143,Formacion_7,Miembro_53,9.155026822,3.82895606,84,61,0.122,0.485,0.041957893,0.896536184,3.83263,0.45,0.2,0.698847975,1.086240453,7.63E-05,38,1.056917672,2015,1.3,0.4,1,107.3573087,0.896536184
157,Pozo_173,Yacimiento_1,4495,4440,Formacion_7,Miembro_53,18.62775444,7.84068296,55,29,0.124,0.46,0.249164641,1.07055207,1.94184,0.45,0.25,0.724278124,1.101378072,5.82E-05,35,4.804855447,2015,1.3,0.4,1,26.24603025,0.371444009
158,Pozo_173,Yacimiento_1,4385,4315,Formacion_7,Miembro_53,25.40588789,10.69369434,70,35,0.123,0.45,0.302990558,1.07950711,2.36775,0.45,0.25,0.744132694,1.098735278,5.97E-05,35,5.287083521,2015,1.3,0.4,1,35.84089285,0.451685388
159,Pozo_173,Yacimiento_1,4260,4170,Formacion_7,Miembro_53,34.65335182,14.58608154,90,51.5,0.102,0.422,0.302990558,0.538621764,3.036234,0.45,0.25,0.768208805,1.095707697,6.15E-05,35,5.842312073,2015,1.3,0.4,1,48.92785435,0.451685388
160,Pozo_173,Yacimiento_1,3785,3745,Formacion_7,Miembro_53,10.76790781,4.532363336,40,19,0.115,0.505,0.302990558,0.637610978,1.081575,0.45,0.25,0.859698718,1.085692656,6.79E-05,35,4.895157185,2015,1.3,0.4,1,15.16531069,0.451685388
161,Pozo_173,Yacimiento_1,2840,2755,Formacion_0,Miembro_4,7.140109343,3.00537211,85,19.5,0.101,0.455,0.249164641,0.443669215,1.0733775,0.45,0.34,0.94374951,1.237591503,3.72E-05,32,3.833330594,2015,1.3,0.4,1,10.08515231,0.371444009
162,Pozo_174,Yacimiento_1,4570,4425,Formacion_11,Miembro_101,0,0,145,0,0.12,0.486,0.45,0.830219612,0,0.47,0.25,0.873219945,1.134103876,1.31E-05,35,0,2015,1.5,0.45,1,43.98226055,1
163,Pozo_174,Yacimiento_1,4180,4005,Formacion_7,Miembro_53,13.64036654,5.916468348,175,42,0.103,0.476,0.1989,0.44191417,2.266824,0.45,0.1935,0.777916366,1.08065646,1.75E-05,37,2.879943766,2015,1.5,0.45,1,27.10199524,0.442
164,Pozo_174,Yacimiento_1,3830,3712,Formacion_7,Miembro_53,5.747322623,2.860806578,118,15.5,0.121,0.576,0.270610328,0.613025735,0.795212,0.45,0.1935,0.83850556,1.074671054,1.82E-05,37,3.666959879,2015,1.5,0.45,1,11.43663799,0.601356285
165,Pozo_174,Yacimiento_1,1850,1820,Formacion_16,Miembro_101,0,0,30,0,0.157,0.57,0.45,1.969140949,0,0.45,0.25,1.164187202,1.185264176,2.70E-05,37,0,2015,1.5,0.45,1,,0.45
166,Pozo_174,Yacimiento_1,1745,1650,Formacion_16,Miembro_101,0,0,95,0,0.164,0.616,0.45,2.042770377,0,0.45,0.25,1.2337949,1.18041567,2.84E-05,37,0,2015,1.5,0.45,1,6.261555169,1
167,Pozo_174,Yacimiento_1,1072,982,Formacion_16,Miembro_101,3.103969767,1.545042398,90,9.5,0.17,0.662,0.675,2.071702163,0.54587,0.45,0.4,1.484927637,1.169378162,2.79E-05,37,2.657952349,2015,1.5,0.45,1,6.146826239,1.5
168,Pozo_176,Yacimiento_6,2790,2660,Formacion_5,Miembro_13,18.67340697,11.84736578,130,28.5,0.107,0.528,0.624,0.424706415,1.439364,0.45,0.32,1.253877398,1.118971099,3.50E-06,31,9.629401015,2015,1.85,0.35,1,18.05232652,0.6
169,Pozo_176,Yacimiento_6,2480,2400,Formacion_5,Miembro_71,9.934491183,6.302950021,80,18.5,0.095,0.551,0.624,0.231072738,0.7891175,0.45,0.32,1.36083011,1.115816831,3.35E-06,31,9.70318955,2015,1.85,0.35,1,9.604383339,0.6
170,Pozo_176,Yacimiento_6,2320,2225,Formacion_5,Miembro_71,12.58704042,7.985863109,95,26.5,0.106,0.561,0.624,0.360984146,1.233151,0.45,0.32,1.432058679,1.113991178,3.25E-06,31,7.83852226,2015,1.85,0.35,1,12.16939427,0.6
171,Pozo_176,Yacimiento_6,1825,1680,Formacion_7,Miembro_101,8.165371307,5.551634047,145,32,0.095,0.574,0.312,0.212925719,1.29504,0.42,0.25,1.252315189,1.070930041,4.91E-05,31,5.184501166,2015,1.85,0.35,1,7.916349803,0.3
172,Pozo_176,Yacimiento_6,910,790,Formacion_3,Miembro_101,4.305664972,3.963142381,120,25,0.087,0.571,0.416,0.146110201,0.933075,0.45,0.45,1.678268061,1.154999975,2.04E-06,31,5.158824475,2015,1.85,0.35,1,4.165889637,0.4
173,Pozo_177,Yacimiento_6,2790,2680,Formacion_5,Miembro_13,13.48043292,6.457367635,110,42,0.12,0.493,0.226633146,0.806810773,2.55528,0.45,0.35,1.193525404,1.121500748,3.54E-06,31,3.046688268,2015,1.65,0.5,1,23.09317321,0.42760971
174,Pozo_177,Yacimiento_6,2500,2410,Formacion_5,Miembro_71,7.483622937,3.584788769,90,27,0.129,0.564,0.238043486,0.847431419,1.518588,0.45,0.35,1.295465374,1.118094943,3.35E-06,31,2.802320522,2015,1.65,0.5,1,12.81449788,0.449138652
175,Pozo_177,Yacimiento_6,2360,2240,Formacion_5,Miembro_71,14.54219986,6.965972919,120,46,0.117,0.539,0.320025198,0.603821129,2.481102,0.45,0.35,1.359309253,1.116237775,3.28E-06,31,3.359780366,2015,1.65,0.5,1,25.00521213,0.603821129
176,Pozo_177,Yacimiento_6,1860,1725,Formacion_7,Miembro_101,5.280225425,2.45144925,135,25,0.101,0.565,0.1855,0.287730032,1.098375,0.42,0.34,1.052544717,1.087510391,6.82E-06,31,2.529322296,2015,1.65,0.5,1,8.998625506,0.35
177,Pozo_177,Yacimiento_6,1000,800,Formacion_3,Miembro_101,5.48061015,4.176492057,200,40,0.106,0.48,0.261340818,0.493095883,2.2048,0.45,0.45,1.500409058,1.161057761,2.54E-06,31,2.179392498,2015,1.65,0.5,1,9.335081694,0.493095883
178,Pozo_179,Yacimiento_6,2985,2835,Formacion_11,Miembro_101,4.827537876,3.164176664,150,18.988,0.082,0.593,0.15,0.104409402,0.633705512,0.47,0.47,1.683823237,1.126040426,1.06E-05,31,6.927413621,2015,1.6,0.25,1,6.114336409,0.2
179,Pozo_179,Yacimiento_6,2114,1970,Formacion_7,Miembro_101,8.775490261,5.428319876,144,25,0.097,0.546,0.315,0.257916062,1.10095,0.45,0.3,1.003634105,1.089385435,2.01E-05,31,5.691835123,2015,1.6,0.25,1,11.18575999,0.42
180,Pozo_179,Yacimiento_6,1910,1820,Formacion_7,Miembro_101,4.360545427,2.697334816,90,21.729,0.106,0.571,0.315,0.348450936,0.988104546,0.45,0.22,1.260700695,1.069167091,2.79E-05,31,3.059842336,2015,1.6,0.25,1,5.532888692,0.42
181,Pozo_180,Yacimiento_6,3320,3225,Formacion_11,Miembro_101,4.204086559,2.258811296,95,37.5,0.087,0.566,0.057176325,0.148703056,1.415925,0.47,0.47,1.580615329,1.131540386,3.44E-06,30,2.197330357,2015,1.54,0.35,1,9.353656158,0.148703056
182,Pozo_180,Yacimiento_6,2800,2680,Formacion_5,Miembro_13,4.665024621,2.506468447,120,32,0.105,0.566,0.130786959,0.340148138,1.45824,0.45,0.32,1.324383486,1.11835551,3.40E-06,30,2.046405908,2015,1.54,0.35,1,10.61463367,0.340148138
183,Pozo_180,Yacimiento_6,2560,2395,Formacion_5,Miembro_71,7.085434186,3.806928937,165,30.5,0.114,0.536,0.272244746,0.544652888,1.613328,0.45,0.32,1.429120573,1.115537503,3.30E-06,30,2.690744185,2015,1.54,0.35,1,12.95380556,0.544652888
184,Pozo_180,Yacimiento_6,2340,2268,Formacion_5,Miembro_71,7.57637515,3.961743008,72,35.5,0.115,0.536,0.282910235,0.565990266,1.89428,0.45,0.32,1.507219069,1.113701495,3.21E-06,30,2.383800014,2015,1.54,0.35,1,13.85021822,0.565990266
185,Pozo_180,Yacimiento_6,1925,1730,Formacion_7,Miembro_101,5.90080645,3.085575653,195,73,0.076,0.441,0.11535,0.135135879,3.101332,0.45,0.31,1.777608932,1.049144903,2.08E-05,33,1.309222747,2015,1.54,0.35,1,13.03001364,0.3
186,Pozo_181,Yacimiento_6,3130,3090,Formacion_5,Miembro_101,5.945218309,4.767717276,40,22,0.1,0.617,0.25,0.230939232,0.8426,0.45,0.25,1.148229418,1.118429486,1.65E-05,33,6.197568097,2015,2,0.45,1,7.168328304,0.25
187,Pozo_181,Yacimiento_6,4220,4130,Formacion_11,Miembro_101,6.054159148,3.966571285,90,15,0.089,0.447,0.148,0.263492967,0.738255,0.47,0.46,1.118539679,1.146719953,8.97E-06,30,7.485334595,2015,2,0.45,1,7.310066509,0.148
188,Pozo_181,Yacimiento_6,3260,3170,Formacion_5,Miembro_101,6.249381229,5.011638144,90,14.5,0.107,0.515,0.4,0.446418525,0.7524775,0.45,0.25,1.12107555,1.119425278,1.63E-05,33,7.003533454,2015,2,0.45,1,7.445519003,0.4
189,Pozo_181,Yacimiento_6,3760,3720,Formacion_11,Miembro_101,7.751241315,5.078467625,40,24,0.098,0.581,0.148,0.238292576,0.985488,0.47,0.46,1.288595008,1.140272681,9.30E-06,30,6.923134495,2015,2,0.45,1,9.417702272,0.148
190,Pozo_182,Yacimiento_6,3665,3610,Formacion_11,Miembro_101,3.913698978,3.014496799,55,12,0.09,0.544,0.2,0.186869011,0.49248,0.47,0.42,1.351332995,1.137619811,3.56E-06,30,8.017157154,2015,,,0,,0.2
191,Pozo_182,Yacimiento_6,3310,3250,Formacion_5,Miembro_9,10.16083634,7.010043771,60,18.125,0.106,0.444,0.45,0.57629906,1.068215,0.45,0.29,1.026529065,1.124147791,4.01E-06,33,6.873026493,2015,,,0,,0.45
192,Pozo_182,Yacimiento_6,4540,4415,Formacion_11,Miembro_101,11.24724351,5.9796836,125,22,0.085,0.558,0.2,0.138115659,0.82654,0.47,0.42,1.026737004,1.150185568,3.70E-06,30,9.077776339,2015,,,0,,0.2
193,Pozo_182,Yacimiento_6,3210,3130,Formacion_5,Miembro_90,12.118636,8.360745705,80,21.25,0.128,0.532,0.62,0.920383123,1.27296,0.45,0.25,1.132556176,1.118997943,3.82E-06,33,6.233966976,2015,,,0,,0.62
194,Pozo_182,Yacimiento_6,3075,2985,Formacion_5,Miembro_90,14.55958517,10.04477642,90,31.8,0.121,0.535,0.5,0.710585121,1.789227,0.45,0.25,1.169802459,1.11767396,3.78E-06,33,5.534015103,2015,,,0,,0.5
195,Pozo_183,Yacimiento_6,4280,4220,Formacion_11,Miembro_101,16.87131821,10.34875657,60,28,0.109,0.577,0.20366,0.385827349,1.290996,0.47,0.42,1.100226838,1.14677354,3.63E-06,30,9.881562629,2015,1.5,0.25,1,14.50377848,0.17
196,Pozo_183,Yacimiento_6,4040,3995,Formacion_11,Miembro_101,13.06033315,8.011123188,45,24.5,0.097,0.448,0.20366,0.383096026,1.311828,0.47,0.42,1.187263723,1.143183877,3.77E-06,30,8.179304462,2015,1.5,0.25,1,11.23126107,0.17
197,Pozo_183,Yacimiento_6,3630,3495,Formacion_11,Miembro_101,6.54713786,4.502505465,135,17.5,0.119,0.609,0.1797,0.50961252,0.8142575,0.47,0.42,1.387502985,1.136559044,3.46E-06,30,7.033849346,2015,1.5,0.25,1,5.639514351,0.15
198,Pozo_183,Yacimiento_6,3300,3212,Formacion_5,Miembro_9,20.47621221,12.1516377,88,25,0.122,0.544,0.5391,0.712612605,1.3908,0.45,0.28,1.050771296,1.122848648,1.47E-05,33,9.539871814,2015,1.5,0.25,1,17.58765073,0.45
199,Pozo_183,Yacimiento_6,1412,1350,Formacion_3,Miembro_101,20.71319175,8.824555236,62,42,0.128,0.588,0.4792,0.753420198,2.214912,0.45,0.4,0.942789426,1.182236774,2.20E-05,33,5.039130349,2015,1.5,0.25,1,17.82400535,0.4
200,Pozo_184,Yacimiento_6,3772,3672,Formacion_11,Miembro_101,6.176411989,3.813860426,100,26.5,0.117,0.443,0.083845782,0.893878278,1.7269785,0.47,0.42,1.308535136,1.139002129,1.01E-05,30,2.728444893,2015,1.5,0.25,1,44.41403769,0.893878278
